date,fomc_day,fomc_week,Mkt-RF,bus_week
1938-05-16,11,2,-1.36,-2.5309964249523476
1938-05-17,12,2,0.38,-0.7918901162329295
1938-05-18,13,2,0.41,-2.353444346322109
1938-05-19,14,3,-1.52,-4.210878080995184
1938-05-20,15,3,-0.45,-5.134920179117208
1938-05-23,16,3,0.4,-4.906214813401377
1938-05-24,17,3,-1.2,-5.285074515340016
1938-05-25,18,3,-1.5,-5.237141860742489
1938-05-26,19,4,-2.47,-1.4466275351722069
1938-05-27,20,4,-0.21,0.9987652810369951
1938-05-30,21,4,0.0,0.22955933240900173
1938-05-31,22,4,-1.15,1.0213728511350384
1938-06-01,23,4,2.44,1.8593852511141096
1938-06-02,24,5,-0.05,-0.2585422243337021
1938-06-03,25,5,-0.97,1.7971596567855963
1938-06-06,26,5,0.79,1.8999539208033545
1938-06-07,27,5,-0.33,-0.7286786835630443
1938-06-08,28,5,0.31,0.3171213303053033
1938-06-09,29,6,2.01,0.42712913955993415
1938-06-10,30,6,-0.87,-0.7936300030050414
1938-06-13,31,6,-1.81,-0.5734605144613214
1938-06-14,32,6,0.72,6.008396157867879
1938-06-15,33,6,0.42,7.755555983345008
1938-06-16,34,7,0.77,10.277220557741163
1938-06-17,35,7,-0.65,12.47685550188189
1938-06-20,36,7,4.69,14.378829505335933
1938-06-21,37,7,2.38,8.566475192905099
1938-06-22,38,7,2.77,5.745740439895464
1938-06-23,39,8,2.78,7.289173452056974
1938-06-24,40,8,1.03,2.8422783469221002
1938-06-27,41,8,-0.63,4.369185379688445
1938-06-28,42,8,-0.28,5.030879923204634
1938-06-29,43,8,4.27,3.798568155152604
1938-06-30,44,9,-1.48,0.921634598344423
1938-07-01,45,9,2.53,2.3557625768024115
1938-07-04,46,9,0.0,-1.5076608229071975
1938-07-05,47,9,-1.45,-3.0145936123167183
1938-07-06,48,9,1.38,0.7152358164942418
1938-07-07,49,10,-0.08,-0.6954530260725456
1938-07-08,50,10,-1.34,-1.7290471899324755
1938-07-11,51,10,-1.53,0.790976229989182
1938-07-12,52,10,2.34,4.117579995069587
1938-07-13,53,10,-0.04,3.9954956722299206
1938-07-14,54,11,-1.12,3.3504655870280065
1938-07-15,55,11,1.19,4.427032936892883
1938-07-18,56,11,1.72,3.436322870488917
1938-07-19,57,11,2.22,2.2059065249001364
1938-07-20,58,11,-0.66,-0.9936522784620538
1938-07-21,59,12,-0.09,-3.3058601173383106
1938-07-22,60,12,0.23,-1.6799352349154084
1938-07-25,-6,-1,0.51,-2.6903080445336514
1938-07-26,-5,-1,-0.98,-3.910188771465173
1938-07-27,-4,-1,-2.98,-2.2701990625556223
1938-07-28,-3,-1,1.59,-0.003738001854225459
1938-07-29,-2,-1,-0.8,-1.0667950247698288
1938-08-01,-1,0,-0.75,1.665835838457319
1938-08-02,0,0,0.71,1.6863226567622958
1938-08-03,1,0,-0.73,0.3030413337579585
1938-08-04,2,0,0.51,0.23231288716418774
1938-08-05,3,0,1.94,-2.5400065818072304
1938-08-08,4,1,-0.73,-6.211248240879852
1938-08-09,5,1,-0.66,-4.99247630807772
1938-08-10,6,1,-0.8,-3.232723503637047
1938-08-11,7,1,-2.27,-2.296265989156099
1938-08-12,8,1,-1.9,-0.2568142611081847
1938-08-15,9,2,0.56,3.0679585968548695
1938-08-16,10,2,1.18,2.0430186744517798
1938-08-17,11,2,0.16,3.0011217357359232
1938-08-18,12,2,-0.23,3.021689052376453
1938-08-19,13,2,1.37,3.7548292671422567
1938-08-22,14,3,-0.44,1.6054246951683337
1938-08-23,15,3,2.13,-1.5582636993176635
1938-08-24,16,3,0.18,-2.5028725466168633
1938-08-25,17,3,0.48,-2.5709979101798064
1938-08-26,18,3,-0.73,-3.9187916293761504
1938-08-29,19,4,-3.54,-1.2474494806613112
1938-08-30,20,4,1.15,2.3766851745165685
1938-08-31,21,4,0.11,0.20061129290300794
1938-09-01,22,4,-0.91,1.3516521777979795
1938-09-02,23,4,2.03,1.5664452644599924
1938-09-05,24,5,0.0,-2.355654062620016
1938-09-06,25,5,-1.0,-1.3303884302775293
1938-09-07,26,5,1.26,-4.8585745409524534
1938-09-08,27,5,-0.7,-7.977965539609732
1938-09-09,28,5,-1.91,-4.113596116650742
1938-09-12,29,6,1.05,-4.074494718390643
1938-09-13,-6,-1,-4.54,-2.4986774124285405
1938-09-14,-5,-1,-2.06,5.703036607875234
1938-09-15,-4,-1,3.47,8.49832826413821
1938-09-16,-3,-1,-1.87,3.3182592429258806
1938-09-19,-2,-1,2.71,2.30750280887706
1938-09-20,-1,0,3.49,-3.061375003797895
1938-09-21,0,0,0.53,-6.452212983179972
1938-09-22,1,0,-1.47,-3.353494881459007
1938-09-23,2,0,-2.83,1.5116899900315284
1938-09-26,3,0,-2.68,7.341012107396727
1938-09-27,4,1,-0.13,11.1903763927935
1938-09-28,5,1,3.86,11.34624554964736
1938-09-29,6,1,3.49,10.231282181925083
1938-09-30,7,1,2.75,6.237009226255763
1938-10-03,8,1,0.81,3.4350404184391836
1938-10-04,9,2,0.01,2.3782197495472612
1938-10-05,10,2,2.82,1.7742486501348909
1938-10-06,11,2,-0.26,-1.0170699765270519
1938-10-07,12,2,0.04,1.6326635623006291
1938-10-10,13,2,-0.22,1.0332706044662077
1938-10-11,14,3,-0.58,0.07133828261569608
1938-10-12,15,3,0.0,1.6314929229099828
1938-10-13,16,3,2.41,0.432241306419634
1938-10-14,17,3,-0.55,-0.7347772186720558
1938-10-17,18,3,-1.17,0.04377354824030011
1938-10-18,19,4,0.97,1.4204762905817514
1938-10-19,20,4,-1.18,0.5465947973381624
1938-10-20,21,4,1.22,0.7907881058927257
1938-10-21,22,4,0.23,-0.17509871946508326
1938-10-24,23,4,0.19,-1.4001274391603702
1938-10-25,24,5,0.1,-1.3312384175089287
1938-10-26,25,5,-0.94,-1.6860911065168738
1938-10-27,26,5,0.25,-0.5844513036522891
1938-10-28,27,5,-1.0,-0.584451303652278
1938-10-31,28,5,0.26,0.21890666561112937
1938-11-01,29,6,-0.26,1.5283697389399942
1938-11-02,30,6,0.17,1.7930316211549835
1938-11-03,31,6,0.25,4.079487857029984
1938-11-04,32,6,-0.2,3.435804241355611
1938-11-07,33,6,1.57,3.6430904221999905
1938-11-08,34,7,0.0,0.27573590420000293
1938-11-09,35,7,2.42,-0.2557254960922517
1938-11-10,36,7,-0.37,-4.803721609480749
1938-11-11,37,7,0.0,-3.6189039320317584
1938-11-14,38,7,-1.73,-5.373039880468777
1938-11-15,39,8,-0.53,-3.774578968711151
1938-11-16,40,8,-2.25,-3.8326218485932984
1938-11-17,41,8,0.87,-1.274717161190153
1938-11-18,42,8,-1.82,-2.1262190554081073
1938-11-21,43,8,-0.07,-0.08261291427534845
1938-11-22,44,9,-0.59,-1.6724122284582865
1938-11-23,45,9,0.35,-0.77232063936159
1938-11-24,46,9,0.0,0.8394493392915425
1938-11-25,47,9,0.23,0.4965952115379535
1938-11-28,48,9,-1.66,-0.6865433931673826
1938-11-29,49,10,0.32,0.5960281940878165
1938-11-30,50,10,1.98,0.9068811520241082
1938-12-01,51,10,-0.34,-0.7950195695044515
1938-12-02,52,10,-0.95,-1.3723714524031871
1938-12-05,53,10,-0.39,-0.9641197845130955
1938-12-06,54,11,0.63,-0.15878836222071868
1938-12-07,55,11,0.26,-0.03972898234856359
1938-12-08,56,11,-0.92,1.6950692579338567
1938-12-09,57,11,-0.54,2.926741473411454
1938-12-12,58,11,0.42,2.9991813678729162
1938-12-13,59,12,0.75,1.9734974267469285
1938-12-14,60,12,2.0,0.9208677758901773
1938-12-15,61,12,0.28,-1.8396147838621202
1938-12-16,62,12,-0.47,-1.575321764233506
1938-12-19,63,12,-0.58,-0.289758801242479
1938-12-20,64,13,-0.29,0.29193441838415435
1938-12-21,65,13,-0.79,-0.3518007940094492
1938-12-22,-6,-1,0.55,1.2050453784457904
1938-12-23,-5,-1,0.83,2.9765111155523494
1938-12-26,-4,-1,0.0,2.6701245903647752
1938-12-27,-3,-1,-0.93,2.6701245903647752
1938-12-28,-2,-1,0.76,2.9084826064724068
1938-12-29,-1,0,2.31,3.0821074778807134
1938-12-30,0,0,0.53,-0.31332505266818966
1939-01-02,1,0,0.0,-0.7793823213963935
1939-01-03,2,0,-0.7,-1.6822899422716864
1939-01-04,3,0,0.93,-0.8109950293733958
1939-01-05,4,1,-1.06,-3.3661462522370678
1939-01-06,5,1,0.06,-3.0829057267989124
1939-01-09,6,1,-0.91,-3.6931172937798906
1939-01-10,7,1,0.18,-2.876710174260022
1939-01-11,8,1,-1.67,-2.5373894371966244
1939-01-12,9,2,-0.77,-0.8523854917398266
1939-01-13,10,2,-0.57,0.666352531565173
1939-01-16,11,2,-0.07,1.091574980154708
1939-01-17,12,2,0.53,-2.9043393716076227
1939-01-18,13,2,0.03,-3.4548668415984918
1939-01-19,14,3,0.75,-3.6961572873607795
1939-01-20,15,3,-0.15,-7.032141516314749
1939-01-23,16,3,-4.02,-4.9558438255924875
1939-01-24,17,3,-0.04,1.3817535854953267
1939-01-25,18,3,-0.22,2.7813816361954347
1939-01-26,19,4,-2.74,1.9779192421662373
1939-01-27,20,4,2.08,6.78008734960116
1939-01-30,21,4,2.38,3.9871520711584507
1939-01-31,22,4,1.34,1.915128333854632
1939-02-01,23,4,-1.0,-0.36775445001993035
1939-02-02,24,5,1.84,1.5946988714190757
1939-02-03,25,5,-0.59,-1.2783640974506016
1939-02-06,26,5,0.34,-0.613003509434229
1939-02-07,27,5,-0.93,-0.9497742768928119
1939-02-08,28,5,0.95,-0.32989802829760384
1939-02-09,29,6,-1.04,-1.0605159129836839
1939-02-10,30,6,0.08,0.9390694566003166
1939-02-13,31,6,0.0,0.3036616452728014
1939-02-14,32,6,-0.31,-1.9431403755813093
1939-02-15,33,6,0.21,-1.4906761823098136
1939-02-16,34,7,0.96,-1.697112246591992
1939-02-17,35,7,-0.55,-2.359215690256
1939-02-20,36,7,-2.24,0.21312070885439738
1939-02-21,37,7,0.15,2.4478240961835818
1939-02-22,38,7,0.0,2.857001626273181
1939-02-23,39,8,0.28,2.774716024972168
1939-02-24,40,8,2.07,2.4775015490324126
1939-02-27,-6,-1,-0.06,1.6542278028757629
1939-02-28,-5,-1,0.55,1.013421684046345
1939-03-01,-4,-1,-0.08,0.9129607972397258
1939-03-02,-3,-1,-0.01,2.619755270291524
1939-03-03,-2,-1,1.25,2.568440261155458
1939-03-06,-1,0,-0.69,1.9504970655080056
1939-03-07,0,0,0.45,1.9607629498162638
1939-03-08,1,0,1.61,1.8694093543411006
1939-03-09,2,0,-0.06,-2.09067495773102
1939-03-10,-6,-1,0.64,-1.9731132306440413
1939-03-13,-5,-1,-0.68,-5.372495532164823
1939-03-14,-4,-1,0.36,-5.24863754202366
1939-03-15,-3,-1,-2.34,-4.096817472287406
1939-03-16,-2,-1,0.06,-4.686024000207
1939-03-17,-1,0,-2.85,-3.714404416759187
1939-03-20,0,0,-0.55,0.4680475993115829
1939-03-21,1,0,1.58,0.8620399428382886
1939-03-22,2,0,-2.94,-2.0472510301142166
1939-03-23,3,0,1.08,1.4950336276675635
1939-03-24,4,1,1.37,-2.461143979109326
1939-03-27,5,1,-0.16,-8.31135848642921
1939-03-28,6,1,-1.35,-8.090953098175447
1939-03-29,7,1,0.57,-8.715170649358651
1939-03-30,8,1,-2.86,-8.52455899415695
1939-03-31,9,2,-4.71,-8.920067386399634
1939-04-03,10,2,0.08,-4.41816285696256
1939-04-04,11,2,-2.02,-2.832772672535666
1939-04-05,12,2,0.78,-1.017953056192944
1939-04-06,13,2,-3.28,0.9758309812740951
1939-04-07,14,3,0.0,5.5589978341255675
1939-04-10,15,3,1.74,4.29228986011605
1939-04-11,-6,-1,-0.19,0.6532331567210115
1939-04-12,-5,-1,2.81,-0.31487729143500065
1939-04-13,-4,-1,1.11,-1.9535102782794356
1939-04-14,-3,-1,-1.2,-1.8856311933173053
1939-04-17,-2,-1,-1.81,-0.41590178204312656
1939-04-18,-1,0,-1.15,0.5273023257346354
1939-04-19,0,0,1.12,1.7578337957815604
1939-04-20,1,0,1.18,1.2748061037129776
1939-04-21,2,0,0.28,0.9945437424850656
1939-04-24,3,0,-0.88,-0.07300927274264124
1939-04-25,4,1,0.06,0.4411429192559435
1939-04-26,5,1,0.64,1.5051806115846889
1939-04-27,6,1,0.9,2.9172161129382035
1939-04-28,7,1,-0.78,1.8870239595777827
1939-05-01,8,1,-0.37,2.359388714883237
1939-05-02,9,2,1.12,2.48267614483193
1939-05-03,10,2,2.04,3.0198183358599806
1939-05-04,11,2,-0.11,0.38475634196941666
1939-05-05,12,2,-0.32,0.5254497636119737
1939-05-08,13,2,-0.25,0.354007885002261
1939-05-09,14,3,1.65,0.786611628265943
1939-05-10,15,3,-0.57,-2.9910272335510024
1939-05-11,16,3,0.03,-3.108105346112322
1939-05-12,17,3,-0.49,-2.8950071073454153
1939-05-15,18,3,0.18,-1.6459427831307827
1939-05-16,19,4,-2.16,-1.027425553677519
1939-05-17,20,4,-0.69,0.7529478214811869
1939-05-18,21,4,0.25,3.877699400276491
1939-05-19,22,4,0.79,3.9191468613838154
1939-05-22,23,4,0.81,3.5170388419777376
1939-05-23,24,5,-0.4,3.424622082769546
1939-05-24,25,5,2.39,3.8399820108128147
1939-05-25,26,5,0.29,1.1727376247552046
1939-05-26,27,5,0.4,-0.4514333551615901
1939-05-29,28,5,0.72,-0.37211178811391576
1939-05-30,29,6,0.0,-1.1238710716825695
1939-05-31,30,6,-0.24,-0.056008879256752575
1939-06-01,31,6,-1.32,0.4549317329282765
1939-06-02,32,6,0.48,1.6052567517589322
1939-06-05,33,6,-0.04,2.2827599566124457
1939-06-06,34,7,1.08,1.4539380722101258
1939-06-07,35,7,0.27,-0.212202976462883
1939-06-08,36,7,-0.19,-0.9685481020028197
1939-06-09,37,7,1.15,-2.68505358024681
1939-06-12,38,7,-0.85,-3.752968464339035
1939-06-13,-6,-1,-0.58,-2.2289357915101005
1939-06-14,-5,-1,-0.49,-0.8324872783733506
1939-06-15,-4,-1,-1.92,-0.31427698176753616
1939-06-16,-3,-1,0.04,1.2407715114818307
1939-06-19,-2,-1,0.72,1.4330520651321565
1939-06-20,-1,0,0.84,-1.0745760091547818
1939-06-21,0,0,0.03,-1.663184243927751
1939-06-22,1,0,-0.39,-3.2852550826513283
1939-06-23,2,0,0.23,-5.197995244152942
1939-06-26,3,0,-1.77,-5.008826323159532
1939-06-27,4,1,0.24,-2.939386114786946
1939-06-28,5,1,-1.62,-3.17177385752887
1939-06-29,6,1,-2.36,-0.17972458457591323
1939-06-30,7,1,0.43,2.4476628367436026
1939-07-03,8,1,0.37,1.7029969612998075
1939-07-04,9,2,0.0,1.6624657280781996
1939-07-05,10,2,1.42,2.6485916456405523
1939-07-06,11,2,0.21,2.9724680933491676
1939-07-07,12,2,-0.3,3.465700152872242
1939-07-10,13,2,0.33,3.2685237935036637
1939-07-11,14,3,0.97,6.603418810855932
1939-07-12,15,3,1.74,6.35002849180466
1939-07-13,16,3,0.69,3.5381395922277736
1939-07-14,17,3,-0.49,1.7180729810623907
1939-07-17,18,3,3.57,3.9668897890046573
1939-07-18,19,4,0.73,-0.24920499822929099
1939-07-19,20,4,-0.95,-1.3781229601276368
1939-07-20,21,4,-1.08,0.13530715699106022
1939-07-21,22,4,1.71,1.380418639028047
1939-07-24,23,4,-0.63,-0.623068151498396
1939-07-25,24,5,-0.41,-0.4230541999063475
1939-07-26,25,5,0.57,0.046884192764040655
1939-07-27,26,5,0.15,0.33537575501818573
1939-07-28,27,5,-0.3,0.004764931262246641
1939-07-31,28,5,-0.43,-1.4496674574070556
1939-08-01,29,6,0.06,-2.0138302529205565
1939-08-02,30,6,0.86,-1.857146391641995
1939-08-03,31,6,-0.18,-3.3653897298628332
1939-08-04,32,6,-1.75,-4.81752272330308
1939-08-07,33,6,-1.0,-3.0930971807837992
1939-08-08,34,7,0.22,-1.243056308780588
1939-08-09,35,7,-0.69,-0.5434212057994658
1939-08-10,36,7,-1.68,-1.9655170862522442
1939-08-11,37,7,0.03,-0.5496407056834851
1939-08-14,38,7,0.89,-2.369036462042562
1939-08-15,39,8,0.93,-5.204389055621849
1939-08-16,40,8,-2.11,-4.62207181807589
1939-08-17,41,8,-0.26,-5.18718774764495
1939-08-18,42,8,-1.8,-5.424837668068938
1939-08-21,43,8,-2.04,-1.7843680793245387
1939-08-22,44,9,1.55,-1.5036374041735634
1939-08-23,45,9,-2.69,-0.9313788721052485
1939-08-24,46,9,-0.51,1.3185610384142121
1939-08-25,47,9,1.98,0.3103654868207517
1939-08-28,48,9,-1.76,-1.2044213620682531
1939-08-29,49,10,2.14,0.5655320011519915
1939-08-30,50,10,-0.48,7.113023559872
1939-08-31,51,10,-1.5,6.962342055668014
1939-09-01,52,10,0.44,8.906124718405506
1939-09-04,53,10,0.0,10.565088983829284
1939-09-05,54,11,8.79,13.074916503762202
1939-09-06,55,11,-0.62,4.5831243552582945
1939-09-07,56,11,0.29,4.4147474192868685
1939-09-08,-6,-1,1.97,4.331457163094399
1939-09-11,-5,-1,2.27,2.223750957779358
1939-09-12,-4,-1,0.62,-3.1538160721693353
1939-09-13,-3,-1,-0.78,-0.5262064307165693
1939-09-14,-2,-1,0.21,0.3560445100309728
1939-09-15,-1,0,-0.09,0.966933514632462
1939-09-18,0,0,-3.11,0.5930193378692605
1939-09-19,1,0,3.35,3.7284401078183205
1939-09-20,2,0,0.1,1.259432244584291
1939-09-21,3,0,0.82,1.127926488422526
1939-09-22,4,1,-0.46,-1.0487011695806014
1939-09-25,5,1,-0.09,-1.4165129092556739
1939-09-26,6,1,0.89,-2.1960240172697487
1939-09-27,7,1,-0.03,-3.9894362044840537
1939-09-28,8,1,-1.35,-3.999040142044874
1939-09-29,9,2,-0.83,-2.344690098876878
1939-10-02,10,2,-0.88,-1.6159926165048688
1939-10-03,11,2,-0.96,-0.5440119065152182
1939-10-04,12,2,-0.04,0.8819523815779773
1939-10-05,13,2,0.35,1.4269329166525013
1939-10-06,14,3,-0.09,1.073176797859987
1939-10-09,15,3,0.2,0.6584034769999914
1939-10-10,16,3,0.46,0.6885407235500018
1939-10-11,17,3,0.5,2.843431849924971
1939-10-12,18,3,0.0,1.9224458930600097
1939-10-13,19,4,-0.5,1.8612924255241747
1939-10-16,20,4,0.23,1.9534282679191106
1939-10-17,21,4,2.61,1.5262064793076568
1939-10-18,22,4,-0.4,-0.7692890769928518
1939-10-19,23,4,-0.06,0.6852976493885832
1939-10-20,24,5,-0.41,0.08082317880990786
1939-10-23,25,5,-0.19,0.11097103196144875
1939-10-24,26,5,0.29,0.17115195834074282
1939-10-25,27,5,1.06,-0.9974615404253928
1939-10-26,28,5,-0.66,-2.114252494748714
1939-10-27,29,6,-0.38,-1.355524635084493
1939-10-30,30,6,-0.13,-0.1276672826201697
1939-10-31,31,6,-0.88,-0.5976782606633257
1939-11-01,32,6,-0.08,0.2848282277408076
1939-11-02,33,6,0.11,-0.34747203030039975
1939-11-03,34,7,0.86,-1.5718513071232065
1939-11-06,35,7,-0.6,-2.137866835993607
1939-11-07,36,7,0.0,-1.5274591643468893
1939-11-08,37,7,-0.71,-0.9267766652494069
1939-11-09,38,7,-1.12,-0.427868299176537
1939-11-10,39,8,0.28,1.8076710654657102
1939-11-13,40,8,0.02,1.2289876539448352
1939-11-14,41,8,0.61,1.2593502777162424
1939-11-15,42,8,-0.21,0.011347153331331405
1939-11-16,43,8,1.1,0.09152460369976634
1939-11-17,44,9,-0.29,-0.9975028647875472
1939-11-20,45,9,0.05,-1.8116844679454402
1939-11-21,46,9,-0.63,-1.7822426941727199
1939-11-22,47,9,-0.13,-1.3176925690470465
1939-11-23,48,9,0.0,-2.256394802544659
1939-11-24,49,10,-1.11,-3.1360872493217617
1939-11-27,50,10,0.08,-1.3337857075961135
1939-11-28,51,10,-0.16,-1.5211016619881557
1939-11-29,52,10,-1.08,-1.2646461975662437
1939-11-30,53,10,-0.9,1.2207059149293098
1939-12-01,54,11,0.73,2.436171505633289
1939-12-04,55,11,-0.11,1.0327969729441833
1939-12-05,-6,-1,0.1,0.3045597738199346
1939-12-06,-5,-1,1.41,-0.026114599060766963
1939-12-07,-4,-1,0.29,-0.11484006682611625
1939-12-08,-3,-1,-0.65,-0.47338685689434223
1939-12-11,-2,-1,-0.83,0.26792863103619613
1939-12-12,-1,0,-0.23,0.9352356079090685
1939-12-13,0,0,1.32,0.9048852313606082
1939-12-14,1,0,-0.07,-0.10097673156550524
1939-12-15,2,0,0.09,-0.001007729995960993
1939-12-18,3,0,-0.17,0.248764955262315
1939-12-19,4,1,-0.26,0.41947806797788534
1939-12-20,5,1,0.31,0.2885924438668086
1939-12-21,6,1,0.03,-0.6512069469938542
1939-12-22,7,1,0.34,0.18307263077805835
1939-12-25,8,1,0.0,0.42269728128021544
1939-12-26,9,2,-0.39,0.42269728128021544
1939-12-27,10,2,-0.63,1.8946091177491464
1939-12-28,11,2,0.87,3.7198320646103067
1939-12-29,12,2,0.58,2.53734166236681
1940-01-01,13,2,0.0,1.415935062360818
1940-01-02,14,3,1.07,1.5274925909294357
1940-01-03,15,3,1.15,-0.4212888044045404
1940-01-04,16,3,-0.28,-1.4057545601692034
1940-01-05,17,3,-0.52,-2.4537880556186664
1940-01-08,18,3,0.11,-3.5324051961375558
1940-01-09,19,4,-0.87,-4.014213181373128
1940-01-10,20,4,0.15,-2.542424661608045
1940-01-11,21,4,-1.34,-2.4840376968521483
1940-01-12,22,4,-1.62,-1.3967930330222034
1940-01-15,23,4,-0.39,0.4373589160484359
1940-01-16,24,5,0.65,0.5281064544727432
1940-01-17,25,5,0.21,0.06866354370216321
1940-01-18,26,5,-0.24,1.027309557093603
1940-01-19,27,5,0.21,0.8450229119424613
1940-01-22,28,5,-0.3,0.6437555276256335
1940-01-23,29,6,0.19,0.8557433777841128
1940-01-24,30,6,1.17,0.25175649259927546
1940-01-25,31,6,-0.42,-1.125627529588269
1940-01-26,32,6,0.01,-0.7582493631486775
1940-01-29,33,6,-0.09,-0.6193248047129174
1940-01-30,34,7,-0.41,-0.907788379997021
1940-01-31,35,7,-0.22,0.13696332399939504
1940-02-01,36,7,-0.05,0.7993244764732177
1940-02-02,37,7,0.15,1.9893515188168065
1940-02-05,38,7,-0.38,2.091188115440623
1940-02-06,39,8,0.64,2.4806144503520144
1940-02-07,40,8,0.44,1.7270805205700013
1940-02-08,41,8,1.13,1.1396481559549976
1940-02-09,42,8,0.25,0.11955084438501906
1940-02-12,43,8,0.0,-0.09017589553839134
1940-02-13,44,9,-0.1,-0.2500316141055392
1940-02-14,45,9,-0.14,0.16933762235169514
1940-02-15,46,9,0.11,0.22952348513298748
1940-02-16,47,9,0.04,0.11939215376381984
1940-02-19,48,9,-0.16,-0.40102052036606883
1940-02-20,49,10,0.32,-0.3012619271372863
1940-02-21,50,10,-0.08,-0.7683513100544048
1940-02-22,51,10,0.0,-0.5597980051615825
1940-02-23,52,10,-0.48,-0.5796860455605457
1940-02-26,53,10,-0.06,-0.3998663458841145
1940-02-27,54,11,-0.15,-0.11085255000965466
1940-02-28,55,11,0.13,0.39934740191318596
1940-02-29,56,11,-0.02,0.9708806888310884
1940-03-01,57,11,-0.3,1.2536557097639678
1940-03-04,58,11,0.23,1.3653698735360376
1940-03-05,59,12,0.36,1.2945769383754246
1940-03-06,60,12,0.7,0.9615038974262191
1940-03-07,61,12,0.26,0.1193225342302151
1940-03-08,62,12,-0.19,-0.21021443401529893
1940-03-11,63,12,0.16,-1.2100119048697788
1940-03-12,-6,-1,0.03,-1.4270026934174007
1940-03-13,-5,-1,-0.14,-0.7864703706214615
1940-03-14,-4,-1,-0.07,-0.07113148284705328
1940-03-15,-3,-1,-1.19,-0.031131935757222617
1940-03-18,-2,-1,-0.06,1.1728246779099338
1940-03-19,-1,0,0.68,1.0310976871663824
1940-03-20,0,0,0.58,0.12795915003440683
1940-03-21,1,0,-0.03,0.8148580545235928
1940-03-22,2,0,0.0,0.693843920617998
1940-03-25,3,0,-0.2,1.0664111431242906
1940-03-26,4,1,-0.22,1.1069187227407795
1940-03-27,5,1,1.27,1.5831689913285096
1940-03-28,6,1,-0.15,1.6734473087889778
1940-03-29,7,1,0.37,2.5491525134515802
1940-04-01,8,1,-0.16,1.8850402375350406
1940-04-02,9,2,0.25,2.1605706949082037
1940-04-03,10,2,1.36,1.141512633113595
1940-04-04,11,2,0.71,-0.8142624730515857
1940-04-05,12,2,-0.28,-1.2771489454740603
1940-04-08,13,2,0.11,-1.6137491195468479
1940-04-09,14,3,-0.75,-1.6334047485310754
1940-04-10,15,3,-0.6,-2.079399386950831
1940-04-11,16,3,0.24,-1.2321990194737675
1940-04-12,17,3,-0.62,-2.1978060123001186
1940-04-15,18,3,0.09,-1.6860617893819985
1940-04-16,19,4,-1.2,-1.538723486538618
1940-04-17,20,4,0.26,0.175379707825285
1940-04-18,21,4,-0.74,-0.4141223271599048
1940-04-19,22,4,-0.1,0.4085697914349762
1940-04-22,23,4,0.24,-0.18443377389981697
1940-04-23,24,5,0.52,-0.19439143214264876
1940-04-24,25,5,-0.33,-0.6114065097242549
1940-04-25,26,5,0.08,-1.3293736744979912
1940-04-26,27,5,-0.69,-0.9448658380976527
1940-04-29,28,5,0.23,-0.15689326748137278
1940-04-30,29,6,0.1,-0.49558084893459586
1940-05-01,30,6,-1.05,-0.45581884327979827
1940-05-02,31,6,0.47,0.6910267001124071
1940-05-03,32,6,0.1,0.4504987175501851
1940-05-06,33,6,-0.11,-2.2087802195278283
1940-05-07,34,7,0.14,-7.563850518848891
1940-05-08,35,7,0.09,-14.34840912366675
1940-05-09,36,7,0.23,-14.031783200754933
1940-05-10,37,7,-2.55,-12.951069311030816
1940-05-13,38,7,-5.58,-14.603614429292433
1940-05-14,39,8,-7.21,-9.122761892134134
1940-05-15,40,8,0.46,-8.907296945655718
1940-05-16,41,8,1.49,-9.170256172071788
1940-05-17,42,8,-4.4,-10.21736229364707
1940-05-20,-6,-1,0.48,-6.27293678771943
1940-05-21,-5,-1,-6.99,-5.116273189160225
1940-05-22,-4,-1,0.17,-0.4338056473716545
1940-05-23,-3,-1,0.32,0.7390815377746218
1940-05-24,-2,-1,-0.2,0.41774475456000104
1940-05-27,-1,0,1.72,1.0415824474240054
1940-05-28,0,0,-2.4,-1.7198764515520049
1940-05-29,1,0,1.35,1.663537637820811
1940-05-30,2,0,0.0,-1.3658050722553772
1940-05-31,3,0,0.42,-0.2808289280501919
1940-06-03,4,1,-1.06,0.35470452630201876
1940-06-04,5,1,0.96,-1.5521768615031961
1940-06-05,6,1,-1.67,1.2171557228205954
1940-06-06,7,1,1.1,7.887420841135229
1940-06-07,8,1,1.06,4.974140337709931
1940-06-10,9,2,-2.94,5.815512331313166
1940-06-11,10,2,3.8,8.301184782532989
1940-06-12,11,2,4.81,4.941552653440939
1940-06-13,12,2,-1.63,0.4759546681881277
